data_seed,model_seed,node_index,variable,true_effect,model_effect,absolute_effect_error,sign_agreement
2026,0,46,bmi_risk,0.02138837802172741,0.02506784349679947,0.003679465475072058,1
2026,0,46,nonadherence,0.027816929504323795,0.03195921331644058,0.004142283812116787,1
2026,0,46,claim_rate,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1
2026,0,46,claim_severity,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1
2026,0,46,provider_complication,0.0066517328071105525,0.001807980239391327,0.004843752567719226,1
2026,0,46,coverage_gap,0.013031227416083396,0.01965651661157608,0.006625289195492684,1
2026,0,53,age,0.043864443663285894,0.041093531996011734,0.0027709116672741604,1
2026,0,53,poor_health,0.020567224699242215,0.01828007400035858,0.002287150698883633,1
2026,0,53,smoking,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1
2026,0,53,bmi_risk,0.0012722353368838923,0.0012294352054595947,4.2800131424297616e-05,1
2026,0,53,nonadherence,0.011073772768488158,0.010142497718334198,0.0009312750501539596,1
2026,0,53,claim_rate,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1
2026,0,53,claim_severity,0.012465671363946704,0.008789047598838806,0.0036766237651078976,1
2026,0,53,provider_complication,0.009541692760398152,0.002499416470527649,0.007042276289870503,1
2026,0,53,coverage_gap,0.004631642059632082,0.005429305136203766,0.0007976630765716836,1
2026,0,61,age,0.04481420083889681,0.044327035546302795,0.0004871652925940162,1
2026,0,61,poor_health,0.0937287677527012,0.09751038253307343,0.0037816147803722278,1
2026,0,61,smoking,0.13396606898489896,0.14159513264894485,0.007629063664045893,1
2026,0,61,bmi_risk,0.06359147634588319,0.0670282393693924,0.003436763023509204,1
2026,0,61,nonadherence,0.0332628139549096,0.0386982262134552,0.005435412258545602,1
2026,0,61,claim_rate,0.0,0.0,0.0,1
2026,0,61,claim_severity,0.09869723108428455,0.0755169689655304,0.023180262118754152,1
2026,0,61,provider_complication,0.030063137105188237,0.00884711742401123,0.021216019681177006,1
2026,0,61,coverage_gap,0.02221290546538121,0.0278967022895813,0.005683796824200088,1
2026,0,69,age,0.03939199462542028,0.03955647721886635,0.00016448259344607058,1
2026,0,69,poor_health,0.026949198728242876,0.02603917568922043,0.0009100230390224479,1
2026,0,69,smoking,1.3877787807814457e-17,0.0,1.3877787807814457e-17,1
2026,0,69,bmi_risk,0.006894002268118898,0.006926089525222778,3.208725710387994e-05,1
2026,0,69,nonadherence,0.01227701394022536,0.011760503053665161,0.0005165108865601981,1
2026,0,69,claim_rate,1.3877787807814457e-17,0.0,1.3877787807814457e-17,1
2026,0,69,claim_severity,0.026200877009315338,0.02024579793214798,0.005955079077167358,1
2026,0,69,provider_complication,0.005921626212230732,0.001762986183166504,0.004158640029064228,1
2026,0,69,coverage_gap,0.021559193058538997,0.025965861976146698,0.004406668917607701,1
2026,0,72,age,0.22149350190347694,0.24635079503059387,0.02485729312711693,1
2026,0,72,poor_health,0.05199260558102836,0.05737483501434326,0.0053822294333149,1
2026,0,72,smoking,0.17561251945045803,0.2141803801059723,0.03856786065551426,1
2026,0,72,bmi_risk,0.02077472318033169,0.020360201597213745,0.00041452158311794385,1
2026,0,72,nonadherence,0.06187061715117276,0.06849759817123413,0.006626981020061373,1
2026,0,72,claim_rate,0.0879886201290781,0.11600595712661743,0.028017336997539333,1
2026,0,72,claim_severity,0.08567649135607125,0.06607258319854736,0.019603908157523886,1
2026,0,72,provider_complication,0.04106999318244264,0.007834583520889282,0.03323540966155336,1
2026,0,72,coverage_gap,0.06755551103162438,0.07955974340438843,0.012004232372764045,1
2026,0,75,age,0.16007664819545359,0.15812146663665771,0.001955181558795871,1
2026,0,75,poor_health,0.25108588577858304,0.2554014027118683,0.004315516933285246,1
2026,0,75,smoking,0.20906270279379063,0.20547154545783997,0.0035911573359506677,1
2026,0,75,bmi_risk,0.06264091483195933,0.04491037130355835,0.017730543528400977,1
2026,0,75,nonadherence,0.04121166389755426,0.04977920651435852,0.008567542616804258,1
2026,0,75,claim_rate,0.031846748274745096,0.03825998306274414,0.006413234787999045,1
2026,0,75,claim_severity,0.2215787316106662,0.1456393301486969,0.07593940146196931,1
2026,0,75,provider_complication,0.010343094076423087,0.0019034743309020996,0.008439619745520988,1
2026,0,75,coverage_gap,0.06773195765077056,0.07052925229072571,0.00279729463995515,1
2026,0,76,age,0.09926016179793162,0.09933114051818848,7.097872025685348e-05,1
2026,0,76,poor_health,0.22075350716582776,0.19345998764038086,0.027293519525446897,1
2026,0,76,smoking,0.18800727265771244,0.1765333116054535,0.011473961052258952,1
2026,0,76,bmi_risk,0.10441495971775361,0.07382076978683472,0.03059418993091889,1
2026,0,76,nonadherence,0.02767542784914845,0.025086820125579834,0.0025886077235686145,1
2026,0,76,claim_rate,0.13955542945227373,0.14923983812332153,0.009684408671047806,1
2026,0,76,claim_severity,0.20839555657105235,0.11674028635025024,0.09165527022080211,1
2026,0,76,provider_complication,0.048400380819141886,0.010273993015289307,0.03812638780385258,1
2026,0,76,coverage_gap,0.08429451205735661,0.08095437288284302,0.00334013917451359,1
2026,0,94,age,0.03168287234969756,0.035326357930898666,0.003643485581201103,1
2026,0,94,poor_health,0.023455688848716634,0.02554437518119812,0.002088686332481486,1
2026,0,94,smoking,0.0,0.0,0.0,1
2026,0,94,bmi_risk,0.004750499851005563,0.005552858114242554,0.0008023582632369908,1
2026,0,94,nonadherence,0.012470153643201906,0.013559691607952118,0.0010895379647502118,1
2026,0,94,claim_rate,0.008887349568405006,0.010942868888378143,0.002055519319973137,1
2026,0,94,claim_severity,0.01561693077983306,0.01301553100347519,0.002601399776357871,1
2026,0,94,provider_complication,0.0030135897890105623,0.0008592009544372559,0.0021543888345733064,1
2026,0,94,coverage_gap,0.007832803912506014,0.010068714618682861,0.002235910706176847,1
2026,0,107,age,0.07398459482550836,0.0780201107263565,0.0040355159008481495,1
2026,0,107,poor_health,0.057253494665604004,0.058306820690631866,0.001053326025027862,1
2026,0,107,smoking,0.0,0.0,0.0,1
2026,0,107,bmi_risk,0.04247962486902329,0.04481375217437744,0.00233412730535415,1
2026,0,107,nonadherence,0.04673408227880799,0.04782688617706299,0.0010928038982550015,1
2026,0,107,claim_rate,0.0,0.0,0.0,1
2026,0,107,claim_severity,0.017984291292493126,0.01506166160106659,0.002922629691426537,1
2026,0,107,provider_complication,0.02470810333014889,0.008075401186943054,0.016632702143205835,1
2026,0,107,coverage_gap,0.04350300494362003,0.05633110553026199,0.012828100586641966,1
2026,0,110,age,0.04075566697997912,0.03621271252632141,0.0045429544536577104,1
2026,0,110,poor_health,0.09130091460258083,0.08178044110536575,0.009520473497215076,1
2026,0,110,smoking,0.0,0.0,0.0,1
2026,0,110,bmi_risk,0.013133185184248802,0.011559724807739258,0.0015734603765095445,1
2026,0,110,nonadherence,0.017553550418207248,0.015316277742385864,0.0022372726758213834,1
2026,0,110,claim_rate,0.01888249031043071,0.01882292330265045,5.956700778025903e-05,1
2026,0,110,claim_severity,0.0663960754648832,0.04655243456363678,0.01984364090124642,1
2026,0,110,provider_complication,0.01657527230087219,0.0038769692182540894,0.012698303082618101,1
2026,0,110,coverage_gap,0.054116143039126624,0.05984235554933548,0.005726212510208856,1
2026,0,111,age,0.0,0.0,0.0,1
2026,0,111,poor_health,0.0987623273356389,0.10085432231426239,0.0020919949786234876,1
2026,0,111,smoking,0.0,0.0,0.0,1
2026,0,111,bmi_risk,0.034808380127458294,0.0360291451215744,0.001220764994116108,1
2026,0,111,nonadherence,0.0378440827997151,0.03717944025993347,0.0006646425397816291,1
2026,0,111,claim_rate,0.018750830924650463,0.02231372892856598,0.0035628980039155156,1
2026,0,111,claim_severity,0.07086389970668253,0.05616705119609833,0.014696848510584198,1
2026,0,111,provider_complication,0.004017860590718986,0.001221880316734314,0.0027959802739846717,1
2026,0,111,coverage_gap,0.05042291413063121,0.05887317657470703,0.008450262444075818,1
2026,0,126,age,0.06006702481947776,0.06496038287878036,0.004893358059302605,1
2026,0,126,poor_health,0.08011593352980019,0.08820260316133499,0.008086669631534801,1
2026,0,126,smoking,0.0,0.0,0.0,1
2026,0,126,bmi_risk,0.030045199125440403,0.034589022397994995,0.004543823272554592,1
2026,0,126,nonadherence,0.027354635120606943,0.03098227083683014,0.003627635716223196,1
2026,0,126,claim_rate,0.015861532431845154,0.019012928009033203,0.0031513955771880486,1
2026,0,126,claim_severity,0.023760655150442622,0.018382102251052856,0.005378552899389766,1
2026,0,126,provider_complication,0.005908551425781755,0.0015133172273635864,0.004395234198418169,1
2026,0,126,coverage_gap,0.01231798905340542,0.015471726655960083,0.0031537376025546626,1
2026,0,129,age,0.04900820604410888,0.04605710506439209,0.002951100979716792,1
2026,0,129,poor_health,0.17143991184906723,0.15943145751953125,0.012008454329535984,1
2026,0,129,smoking,0.0,0.0,0.0,1
2026,0,129,bmi_risk,0.08556134838918761,0.07877936959266663,0.006781978796520982,1
2026,0,129,nonadherence,0.08271771028440539,0.07197651267051697,0.01074119761388842,1
2026,0,129,claim_rate,0.05642432422472804,0.07135143876075745,0.014927114536029407,1
2026,0,129,claim_severity,0.11296660857376867,0.08270099759101868,0.03026561098274999,1
2026,0,129,provider_complication,0.04835489832178985,0.014008879661560059,0.03434601866022979,1
2026,0,129,coverage_gap,0.10106268336610691,0.10473494231700897,0.003672258950902063,1
2026,0,132,age,0.052195387547377646,0.05820227041840553,0.006006882871027887,1
2026,0,132,poor_health,0.023175840154931612,0.024811744689941406,0.001635904535009794,1
2026,0,132,smoking,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1
2026,0,132,bmi_risk,0.01930286231580232,0.021775327622890472,0.0024724653070881536,1
2026,0,132,nonadherence,0.026221106327501104,0.02853728085756302,0.002316174530061915,1
2026,0,132,claim_rate,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1
2026,0,132,claim_severity,0.025040128217400398,0.020809315145015717,0.0042308130723846815,1
2026,0,132,provider_complication,0.0024990246488155177,0.0007505267858505249,0.0017484978629649928,1
2026,0,132,coverage_gap,0.012017257167339812,0.01751352846622467,0.005496271298884858,1
2026,0,141,age,0.005328997548803352,0.004640333354473114,0.000688664194330238,1
2026,0,141,poor_health,0.0060260546428556536,0.005209244787693024,0.0008168098551626299,1
2026,0,141,smoking,6.938893903907228e-18,0.0,6.938893903907228e-18,1
2026,0,141,bmi_risk,0.007940633873740333,0.007137525826692581,0.0008031080470477514,1
2026,0,141,nonadherence,0.007784743972685561,0.006588798016309738,0.0011959459563758226,1
2026,0,141,claim_rate,6.938893903907228e-18,0.0,6.938893903907228e-18,1
2026,0,141,claim_severity,0.008591410988757507,0.005508705973625183,0.003082705015132324,1
2026,0,141,provider_complication,0.0006097740646561142,0.00011706724762916565,0.0004927068170269486,1
2026,0,141,coverage_gap,0.002258767453349471,0.0027568861842155457,0.0004981187308660748,1
2026,0,143,age,0.08136027018960199,0.08659316599369049,0.005232895804088505,1
2026,0,143,poor_health,0.061233658671911106,0.06183379888534546,0.0006001402134343525,1
2026,0,143,smoking,0.0,0.0,0.0,1
2026,0,143,bmi_risk,0.09962444036546134,0.11177737265825272,0.01215293229279138,1
2026,0,143,nonadherence,0.0301076307088729,0.03362637758255005,0.0035187468736771477,1
2026,0,143,claim_rate,0.04033820268156585,0.04497101902961731,0.004632816348051461,1
2026,0,143,claim_severity,0.036968051585389794,0.030004218220710754,0.00696383336467904,1
2026,0,143,provider_complication,0.018732893000802303,0.005649015307426453,0.01308387769337585,1
2026,0,143,coverage_gap,0.04101932224129512,0.04944522678852081,0.008425904547225693,1
2026,0,145,age,0.22057163780314315,0.2260950803756714,0.0055234425725282366,1
2026,0,145,poor_health,0.20019912272565976,0.20478194952011108,0.004582826794451322,1
2026,0,145,smoking,0.19989883620050403,0.2216748595237732,0.021776023323269167,1
2026,0,145,bmi_risk,0.049708638831731544,0.04043039679527283,0.009278242036458717,1
2026,0,145,nonadherence,0.056277767556799696,0.052913516759872437,0.0033642507969272595,1
2026,0,145,claim_rate,-5.551115123125783e-17,0.0,5.551115123125783e-17,1
2026,0,145,claim_severity,0.16096469394384877,0.10313868522644043,0.05782600871740834,1
2026,0,145,provider_complication,0.04392108720584137,0.009104609489440918,0.03481647771640045,1
2026,0,145,coverage_gap,0.03632325306960582,0.037928760051727295,0.001605506982121474,1
2026,0,155,age,0.010552476743764666,0.007777519524097443,0.0027749572196672234,1
2026,0,155,poor_health,0.0337028393837524,0.02452724799513817,0.009175591388614235,1
2026,0,155,smoking,0.0,0.0,0.0,1
2026,0,155,bmi_risk,0.01606417912765766,0.012344025075435638,0.0037201540522220217,1
2026,0,155,nonadherence,0.02300265657989657,0.016107633709907532,0.00689502286998904,1
2026,0,155,claim_rate,0.011167546318462021,0.00923948734998703,0.001928058968474991,1
2026,0,155,claim_severity,0.00865585015471583,0.00474943220615387,0.0039064179485619605,1
2026,0,155,provider_complication,0.016204900984502446,0.0028972402215003967,0.01330766076300205,1
2026,0,155,coverage_gap,0.014683677256666014,0.013726100325584412,0.0009575769310816024,1
2026,0,157,age,-2.7755575615628914e-17,0.0,2.7755575615628914e-17,1
2026,0,157,poor_health,0.036843828342594004,0.035319164395332336,0.0015246639472616674,1
2026,0,157,smoking,0.10673036853832829,0.11538994312286377,0.008659574584535479,1
2026,0,157,bmi_risk,0.08543833760470478,0.0872400552034378,0.0018017175987330297,1
2026,0,157,nonadherence,0.027098311230829064,0.024391159415245056,0.002707151815584008,1
2026,0,157,claim_rate,0.02054594451939229,0.02131161093711853,0.0007656664177262407,1
2026,0,157,claim_severity,0.06550128516922693,0.04994547367095947,0.015555811498267458,1
2026,0,157,provider_complication,0.02312784209870719,0.007019892334938049,0.01610794976376914,1
2026,0,157,coverage_gap,0.035460893228247026,0.042446911334991455,0.006986018106744429,1
2026,0,159,age,0.051086901923671615,0.055648211389780045,0.004561309466108429,1
2026,0,159,poor_health,0.03434754677047881,0.03417005389928818,0.00017749287119063484,1
2026,0,159,smoking,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1
2026,0,159,bmi_risk,0.018223104036469318,0.020367205142974854,0.002144101106505536,1
2026,0,159,nonadherence,0.015187687190393706,0.015522152185440063,0.0003344649950463574,1
2026,0,159,claim_rate,0.01156203256718874,0.012990660965442657,0.0014286283982539172,1
2026,0,159,claim_severity,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1
2026,0,159,provider_complication,0.01954547142473617,0.004943639039993286,0.014601832384742885,1
2026,0,159,coverage_gap,0.011013512597491878,0.0149010568857193,0.003887544288227421,1
2026,0,163,age,0.03349744058728904,0.029862552881240845,0.0036348877060481954,1
2026,0,163,poor_health,0.07938793465806765,0.0732012689113617,0.006186665746705955,1
2026,0,163,smoking,-2.7755575615628914e-17,0.0,2.7755575615628914e-17,1
2026,0,163,bmi_risk,0.012393270677760637,0.012254759669303894,0.00013851100845674313,1
2026,0,163,nonadherence,0.032545896631389626,0.0298311710357666,0.0027147255956230243,1
2026,0,163,claim_rate,0.03382156341096154,0.03592171519994736,0.0021001517889858157,1
2026,0,163,claim_severity,0.03951463979922848,0.028060033917427063,0.011454605881801416,1
2026,0,163,provider_complication,0.03673353758462264,0.01052945852279663,0.026204079061826008,1
2026,0,163,coverage_gap,0.04153418696097344,0.044541649520397186,0.003007462559423746,1
2026,0,166,age,0.15888613939655682,0.1171177327632904,0.04176840663326642,1
2026,0,166,poor_health,0.07996657566829701,0.06916916370391846,0.010797411964378556,1
2026,0,166,smoking,0.17874776746277435,0.16426225006580353,0.01448551739697082,1
2026,0,166,bmi_risk,0.16093953461364519,0.12775355577468872,0.033185978838956465,1
2026,0,166,nonadherence,0.00921202575746205,0.011654943227767944,0.0024429174703058942,1
2026,0,166,claim_rate,0.030809620696020057,0.03601750731468201,0.00520788661866195,1
2026,0,166,claim_severity,0.09009680865787739,0.0671859085559845,0.022910900101892895,1
2026,0,166,provider_complication,0.026403521236452954,0.007186472415924072,0.01921704882052888,1
2026,0,166,coverage_gap,0.06158817137935535,0.07556915283203125,0.0139809814526759,1
2026,0,167,age,0.11794954203819044,0.12408079206943512,0.006131250031244678,1
2026,0,167,poor_health,0.15284378828910242,0.16019681841135025,0.007353030122247833,1
2026,0,167,smoking,0.0,0.0,0.0,1
2026,0,167,bmi_risk,0.04781596120450354,0.050390586256980896,0.002574625052477353,1
2026,0,167,nonadherence,0.022930986018855376,0.030484020709991455,0.007553034691136079,1
2026,0,167,claim_rate,0.02479685326453046,0.029793381690979004,0.004996528426448543,1
2026,0,167,claim_severity,0.0777030406870658,0.06624102592468262,0.011462014762383177,1
2026,0,167,provider_complication,0.02363763504761296,0.007085263729095459,0.0165523713185175,1
2026,0,167,coverage_gap,0.059270150236179764,0.07895907759666443,0.019688927360484665,1
2026,0,168,age,0.013598311379857515,0.01645161584019661,0.002853304460339094,1
2026,0,168,poor_health,0.014307724825399222,0.016042988747358322,0.0017352639219591001,1
2026,0,168,smoking,0.0,0.0,0.0,1
2026,0,168,bmi_risk,0.014068670723306163,0.017371661961078644,0.0033029912377724804,1
2026,0,168,nonadherence,0.010655472327660509,0.01182875782251358,0.0011732854948530713,1
2026,0,168,claim_rate,0.0,0.0,0.0,1
2026,0,168,claim_severity,0.0,0.0,0.0,1
2026,0,168,provider_complication,0.009451087051719112,0.0027168020606040955,0.0067342849911150165,1
2026,0,168,coverage_gap,0.01317217858794155,0.018250450491905212,0.005078271903963663,1
2026,0,173,age,0.08934002021322975,0.08897886425256729,0.00036115596066245426,1
2026,0,173,poor_health,0.05253760773294139,0.05060337483882904,0.0019342328941123477,1
2026,0,173,smoking,0.0,0.0,0.0,1
2026,0,173,bmi_risk,0.02556027438048014,0.024974331259727478,0.0005859431207526633,1
2026,0,173,nonadherence,0.01823995520945862,0.018369168043136597,0.00012921283367797742,1
2026,0,173,claim_rate,0.017134864860264387,0.01821175217628479,0.0010768873160204029,1
2026,0,173,claim_severity,0.04849950961763366,0.03430303931236267,0.014196470305270992,1
2026,0,173,provider_complication,0.019275367384045478,0.00506417453289032,0.014211192851155158,1
2026,0,173,coverage_gap,0.023473815338998588,0.02477799355983734,0.0013041782208387531,1
2026,0,180,age,0.04217802565360871,0.04062102735042572,0.0015569983031829895,1
2026,0,180,poor_health,0.004669542724431985,0.0043340325355529785,0.00033551018887900685,1
2026,0,180,smoking,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1
2026,0,180,bmi_risk,0.003042589466097284,0.0029930099844932556,4.9579481604028475e-05,1
2026,0,180,nonadherence,0.01595298599700313,0.015112925320863724,0.000840060676139405,1
2026,0,180,claim_rate,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1
2026,0,180,claim_severity,0.0115491634794994,0.00829896330833435,0.003250200171165049,1
2026,0,180,provider_complication,0.002763734819128741,0.0007349923253059387,0.002028742493822802,1
2026,0,180,coverage_gap,0.007288297386288958,0.008027829229831696,0.0007395318435427373,1
2026,0,184,age,0.1558025815452138,0.1546211540699005,0.0011814274753132736,1
2026,0,184,poor_health,0.22154849686433584,0.21273235976696014,0.008816137097375693,1
2026,0,184,smoking,0.0,0.0,0.0,1
2026,0,184,bmi_risk,0.023770037250531728,0.019906818866729736,0.003863218383801992,1
2026,0,184,nonadherence,0.04537459441497793,0.04600715637207031,0.0006325619570923813,1
2026,0,184,claim_rate,0.0,0.0,0.0,1
2026,0,184,claim_severity,0.16832837927656974,0.11059373617172241,0.05773464310484733,1
2026,0,184,provider_complication,0.04524817672429743,0.009118348360061646,0.03612982836423578,1
2026,0,184,coverage_gap,0.09912334235665082,0.10366672277450562,0.004543380417854792,1
2026,0,189,age,0.046187603402138074,0.045652735978364944,0.0005348674237731291,1
2026,0,189,poor_health,0.04481435652092558,0.04459725320339203,0.00021710331753355128,1
2026,0,189,smoking,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1
2026,0,189,bmi_risk,0.011962540812303593,0.012274213135242462,0.00031167232293886904,1
2026,0,189,nonadherence,0.006335104981972678,0.006222054362297058,0.0001130506196756198,1
2026,0,189,claim_rate,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1
2026,0,189,claim_severity,0.019279937005170153,0.013682208955287933,0.00559772804988222,1
2026,0,189,provider_complication,0.00521582479652466,0.0012998729944229126,0.003915951802101747,1
2026,0,189,coverage_gap,0.009186801249214255,0.010114483535289764,0.0009276822860755096,1
2026,0,193,age,0.041266357631337416,0.0437978133559227,0.0025314557245852826,1
2026,0,193,poor_health,0.02897438610829306,0.029493123292922974,0.0005187371846299138,1
2026,0,193,smoking,1.3877787807814457e-17,0.0,1.3877787807814457e-17,1
2026,0,193,bmi_risk,0.013792038347472932,0.015157215297222137,0.0013651769497492056,1
2026,0,193,nonadherence,0.0221784327903584,0.0226706862449646,0.000492253454606198,1
2026,0,193,claim_rate,1.3877787807814457e-17,0.0,1.3877787807814457e-17,1
2026,0,193,claim_severity,0.009984188499761598,0.007716290652751923,0.0022678978470096756,1
2026,0,193,provider_complication,0.009374099642339012,0.0024752020835876465,0.006898897558751366,1
